Order_ID;Order_Line_ID;Customer_ID;Date;Product_Category_id;Unit_Price;Quantity;Discount_Amount;Payment_id;Device_Type_id;Session_Duration_Minutes;Pages_Viewed;Is_Returning_Customer;Delivery_Time_Days;Customer_Rating
287;ORD_000092-5;92;07.05.2023;5;187,97;2;0;4;1;19;6;WAHR;4;5
288;ORD_000092-6;92;25.05.2023;7;392,77;4;260,91;1;2;16;10;WAHR;9;4
289;ORD_000092-7;92;24.08.2023;4;152,2;2;24,91;3;1;18;12;WAHR;11;4
290;ORD_000092-8;92;20.02.2024;5;31,45;2;5,65;3;3;15;11;WAHR;2;5
291;ORD_000092-9;92;07.03.2024;4;32,04;5;25,38;2;1;12;8;WAHR;5;1
292;ORD_000092-10;92;10.03.2024;6;147,35;4;0;4;1;18;12;WAHR;3;3
293;ORD_000093-1;93;01.11.2023;1;29,82;3;0;2;1;16;10;WAHR;5;2
294;ORD_000093-2;93;11.11.2023;8;1298,87;5;0;4;1;19;12;WAHR;8;1
295;ORD_000094-1;94;14.08.2023;4;101,44;5;80,47;2;1;12;11;FALSCH;6;4
296;ORD_000095-1;95;08.05.2023;6;31,69;1;0;1;1;20;10;FALSCH;9;5
297;ORD_000095-2;95;05.09.2023;6;383,31;1;24,92;1;2;16;10;WAHR;7;4
298;ORD_000095-3;95;17.09.2023;7;128,93;2;54,75;4;1;12;8;WAHR;16;4
299;ORD_000096-1;96;27.10.2023;1;51,47;4;29,94;3;1;12;11;WAHR;4;3
300;ORD_000096-2;96;28.11.2023;4;37,56;5;0;2;3;14;7;WAHR;8;4
301;ORD_000096-3;96;18.03.2024;1;20,79;5;0;2;2;19;8;WAHR;9;4
302;ORD_000097-1;97;16.02.2024;7;185,77;3;75,47;4;1;11;13;WAHR;3;4
303;ORD_000098-1;98;29.05.2023;4;58,46;4;0;1;1;19;7;WAHR;7;2
304;ORD_000098-2;98;16.12.2023;8;743,24;3;0;2;1;10;6;WAHR;4;4
305;ORD_000099-1;99;29.07.2023;1;20,58;4;0;1;2;14;10;WAHR;7;5
306;ORD_000099-2;99;19.08.2023;8;2553,35;5;1193,39;2;1;14;10;WAHR;2;3
307;ORD_000099-3;99;27.10.2023;4;71,96;5;0;2;1;17;11;WAHR;4;4
308;ORD_000099-4;99;23.02.2024;8;3596,68;2;801,19;1;2;17;7;WAHR;4;4
309;ORD_000100-1;100;31.12.2023;3;440,38;1;34,92;4;2;17;7;FALSCH;6;5
310;ORD_000101-1;101;24.01.2023;6;178,76;5;0;4;1;17;12;WAHR;6;3
311;ORD_000101-2;101;29.01.2023;8;2779,29;4;2338,17;4;3;14;6;WAHR;5;4
312;ORD_000101-3;101;24.03.2023;3;593,7;4;177,79;2;1;14;8;WAHR;8;5
313;ORD_000101-4;101;14.05.2023;4;143,09;5;0;4;1;15;9;WAHR;2;5
314;ORD_000101-5;101;14.11.2023;8;309,13;5;0;5;2;11;5;WAHR;5;3
315;ORD_000102-1;102;15.04.2023;3;979,37;2;0;3;1;11;7;WAHR;9;1
316;ORD_000102-2;102;22.06.2023;3;315,88;2;0;2;1;15;15;WAHR;10;1
317;ORD_000102-3;102;23.12.2023;7;354,86;2;0;4;1;10;8;WAHR;5;5
318;ORD_000103-1;103;10.03.2023;1;48;3;0;5;1;17;11;WAHR;5;5
319;ORD_000103-2;103;20.06.2023;6;201,58;4;109,53;2;1;16;13;WAHR;4;5
320;ORD_000103-3;103;25.09.2023;3;747,18;4;613,9;4;2;20;9;WAHR;5;5
321;ORD_000103-4;103;26.09.2023;7;94,59;2;0;4;1;16;12;WAHR;5;4
322;ORD_000103-5;103;01.12.2023;6;228,58;3;133,91;2;1;13;11;WAHR;8;4
323;ORD_000104-1;104;01.01.2023;7;382,88;1;0;1;2;16;8;WAHR;7;4
324;ORD_000104-2;104;08.06.2023;6;156,01;1;0;2;2;19;11;WAHR;8;4
325;ORD_000104-3;104;28.06.2023;7;259,76;2;0;2;1;13;7;WAHR;1;3
326;ORD_000104-4;104;31.10.2023;1;27,27;3;0;4;1;18;7;WAHR;5;4
327;ORD_000104-5;104;18.01.2024;8;1682,47;1;205,92;1;1;20;10;WAHR;2;2
328;ORD_000104-6;104;19.02.2024;7;96,61;3;0;5;1;18;11;WAHR;4;1
329;ORD_000105-1;105;21.10.2023;2;309,24;5;205,77;4;2;16;6;FALSCH;12;4
330;ORD_000105-2;105;09.02.2024;4;9,92;5;9,93;2;2;14;14;WAHR;4;5
331;ORD_000106-1;106;11.09.2023;4;39,54;2;0;2;1;15;7;WAHR;8;5
332;ORD_000106-2;106;23.11.2023;8;3522,64;3;1044,01;1;1;14;7;WAHR;5;4
333;ORD_000106-3;106;09.03.2024;6;179,99;2;0;4;2;12;8;WAHR;8;2
334;ORD_000107-1;107;15.02.2023;2;148,09;1;0;2;1;10;7;WAHR;12;5
335;ORD_000107-2;107;11.04.2023;4;101,22;5;0;5;2;13;6;WAHR;10;4
336;ORD_000107-3;107;19.07.2023;6;750,38;4;572,6;2;1;16;10;WAHR;5;4
337;ORD_000108-1;108;10.03.2023;8;2891,5;3;0;3;1;13;9;WAHR;1;5
338;ORD_000108-2;108;11.02.2024;7;155,67;3;30,36;4;2;17;9;WAHR;4;4
339;ORD_000109-1;109;17.02.2023;2;526,55;1;0;2;3;17;8;WAHR;2;5
340;ORD_000109-2;109;25.05.2023;6;286,85;4;124,49;1;1;17;11;WAHR;13;3
341;ORD_000109-3;109;12.06.2023;4;24,61;4;0;2;2;23;8;WAHR;3;4
342;ORD_000109-4;109;03.10.2023;6;272,34;2;0;4;1;13;12;WAHR;10;4
343;ORD_000109-5;109;01.02.2024;6;124,86;4;0;1;3;14;6;WAHR;6;3
344;ORD_000109-6;109;07.02.2024;4;57,45;4;0;2;2;18;9;WAHR;7;5
345;ORD_000110-1;110;17.07.2023;7;114,84;2;0;1;2;10;9;FALSCH;2;3
346;ORD_000110-2;110;27.07.2023;4;111,04;3;0;2;1;6;9;WAHR;6;5
347;ORD_000111-1;111;05.01.2023;5;117,23;1;0;2;2;13;9;WAHR;7;4
348;ORD_000111-2;111;20.07.2023;3;516,82;2;0;2;2;13;8;WAHR;2;5
349;ORD_000111-3;111;01.09.2023;2;127,24;3;0;2;1;17;7;WAHR;9;5
350;ORD_000111-4;111;14.11.2023;3;681,9;5;0;4;1;13;8;WAHR;11;4
351;ORD_000111-5;111;18.12.2023;5;206,57;2;0;4;1;17;11;WAHR;9;4
352;ORD_000112-1;112;03.08.2023;4;63,61;5;0;5;1;17;11;WAHR;5;5
353;ORD_000112-2;112;11.08.2023;3;313,92;5;252,46;4;2;15;6;WAHR;3;4
354;ORD_000112-3;112;17.01.2024;3;1157,85;2;0;3;1;15;8;WAHR;15;5
355;ORD_000112-4;112;14.03.2024;5;65,35;4;0;2;2;11;5;WAHR;10;5
356;ORD_000112-5;112;17.03.2024;6;304,87;4;93,62;4;1;12;12;WAHR;9;5
357;ORD_000113-1;113;12.08.2023;8;1440,67;4;0;2;2;14;6;FALSCH;7;5
358;ORD_000113-2;113;30.12.2023;5;285,75;3;0;1;1;16;7;WAHR;2;5
359;ORD_000113-3;113;20.01.2024;1;17,7;5;0;5;2;12;13;WAHR;10;3
360;ORD_000114-1;114;25.06.2023;5;66,23;3;39,12;2;2;21;11;FALSCH;4;5
361;ORD_000114-2;114;21.12.2023;5;78,81;1;12,08;5;2;18;6;WAHR;9;1
362;ORD_000115-1;115;12.02.2023;5;101,8;3;0;4;2;13;11;FALSCH;4;4
363;ORD_000115-2;115;03.05.2023;2;214,5;4;0;4;1;13;11;WAHR;9;4
364;ORD_000115-3;115;22.07.2023;3;512,12;4;0;2;1;18;9;WAHR;2;3
365;ORD_000115-4;115;09.01.2024;6;403,09;5;0;1;1;13;8;WAHR;5;5
366;ORD_000115-5;115;29.01.2024;1;65,67;2;0;2;2;13;11;WAHR;14;5
367;ORD_000116-1;116;21.04.2023;6;72,18;5;0;2;2;14;12;WAHR;7;2
368;ORD_000116-2;116;12.09.2023;1;35,69;1;0;2;1;22;9;WAHR;19;5
369;ORD_000117-1;117;02.01.2023;7;399,26;1;0;2;1;11;11;WAHR;3;2
370;ORD_000117-2;117;12.02.2023;3;319,68;5;0;2;2;18;7;WAHR;6;2
371;ORD_000118-1;118;12.07.2023;5;123,87;5;0;4;2;12;10;FALSCH;6;4
372;ORD_000118-2;118;12.09.2023;4;159,73;4;0;3;2;11;9;WAHR;6;5
373;ORD_000119-1;119;01.04.2023;4;120,82;1;0;4;1;17;8;FALSCH;13;2
374;ORD_000119-2;119;15.10.2023;3;234,02;3;0;3;1;21;7;WAHR;10;5
375;ORD_000120-1;120;14.12.2023;1;39,91;5;0;2;1;20;9;WAHR;5;4
376;ORD_000120-2;120;27.01.2024;7;253,99;4;167,18;2;2;14;9;WAHR;5;5
377;ORD_000121-1;121;17.07.2023;5;15,97;5;0;2;2;15;7;WAHR;7;3
378;ORD_000121-2;121;22.10.2023;6;239,11;5;0;3;1;15;12;WAHR;6;5
379;ORD_000122-1;122;09.01.2023;3;905,04;4;0;5;2;13;8;FALSCH;6;4
380;ORD_000122-2;122;06.01.2024;8;668,42;4;377,04;4;2;11;12;WAHR;3;4
381;ORD_000123-1;123;07.01.2024;6;59,55;2;0;2;2;14;11;WAHR;13;5
382;ORD_000124-1;124;03.10.2023;6;134,45;4;0;4;1;12;11;WAHR;11;4
383;ORD_000124-2;124;11.11.2023;7;130,07;5;0;2;2;16;8;WAHR;2;4
384;ORD_000124-3;124;21.12.2023;4;48,76;3;0;3;2;14;9;WAHR;4;4
385;ORD_000125-1;125;17.02.2023;2;1728,93;3;901,6;2;1;13;8;WAHR;9;3
386;ORD_000125-2;125;21.03.2023;6;170,18;5;77,68;2;1;12;9;WAHR;11;4
387;ORD_000125-3;125;27.04.2023;4;23,42;4;0;4;2;15;8;WAHR;6;4
388;ORD_000125-4;125;13.08.2023;4;68,38;2;0;3;1;16;13;WAHR;6;4
389;ORD_000125-5;125;30.09.2023;6;109,01;1;19,76;2;2;16;5;WAHR;6;3
390;ORD_000125-6;125;25.03.2024;1;122,35;1;18,14;4;2;15;12;WAHR;7;3
391;ORD_000126-1;126;27.01.2023;6;166,22;4;41,54;4;1;14;5;FALSCH;6;5
392;ORD_000126-2;126;09.05.2023;8;872,37;4;704,61;2;2;19;8;WAHR;3;5
393;ORD_000126-3;126;24.09.2023;8;795,99;3;0;2;3;16;12;WAHR;5;3
394;ORD_000127-1;127;10.08.2023;8;2585,63;3;1157,56;2;2;11;10;WAHR;3;5
395;ORD_000127-2;127;14.09.2023;6;90,83;3;59,09;3;1;10;12;WAHR;3;5
396;ORD_000128-1;128;20.07.2023;2;213,2;5;0;4;2;18;9;WAHR;6;4
397;ORD_000128-2;128;22.01.2024;7;135,23;4;85,92;2;1;12;12;WAHR;8;5
398;ORD_000128-3;128;28.02.2024;5;93,34;4;0;2;1;13;10;WAHR;6;5
399;ORD_000129-1;129;11.05.2023;2;1507,78;3;746,35;4;1;21;6;FALSCH;4;5
400;ORD_000129-2;129;26.07.2023;6;108,11;3;38,72;5;1;18;9;WAHR;7;4
401;ORD_000129-3;129;12.11.2023;5;135,97;2;0;2;2;15;9;WAHR;6;4
402;ORD_000129-4;129;14.11.2023;5;90,57;1;0;2;2;16;5;WAHR;3;4
403;ORD_000130-1;130;17.01.2023;6;41,13;2;0;4;1;21;6;FALSCH;14;4
404;ORD_000130-2;130;16.06.2023;4;63,2;4;30,22;4;2;14;9;WAHR;3;5
405;ORD_000130-3;130;15.07.2023;7;333,09;2;0;2;2;14;9;WAHR;4;5
406;ORD_000130-4;130;20.09.2023;8;415,12;1;0;5;1;18;5;WAHR;5;2
407;ORD_000130-5;130;25.09.2023;1;29,2;1;0;1;1;14;9;WAHR;4;4
408;ORD_000131-1;131;17.05.2023;1;23,97;3;3,89;5;1;16;10;FALSCH;3;5
409;ORD_000131-2;131;18.08.2023;5;130,16;1;0;1;1;17;12;WAHR;7;2
410;ORD_000131-3;131;08.12.2023;6;481,01;3;306,81;2;3;17;11;WAHR;3;5
411;ORD_000131-4;131;23.02.2024;1;38,55;3;0;4;1;14;10;WAHR;9;4
412;ORD_000132-1;132;24.12.2023;6;200,87;2;0;2;1;16;11;WAHR;9;4
413;ORD_000133-1;133;02.03.2023;1;28,35;3;0;3;1;12;9;WAHR;6;4
414;ORD_000133-2;133;13.04.2023;5;26,44;2;0;2;1;13;9;WAHR;3;2
415;ORD_000133-3;133;07.10.2023;5;242,62;1;0;4;1;13;12;WAHR;4;4
416;ORD_000133-4;133;20.01.2024;8;2803,07;1;0;3;2;20;11;WAHR;12;3
417;ORD_000134-1;134;20.03.2023;4;151,2;1;0;2;1;14;10;WAHR;4;3
418;ORD_000134-2;134;17.11.2023;1;47,72;4;11,61;1;1;16;7;WAHR;5;3
419;ORD_000135-1;135;01.05.2023;5;140,5;4;0;5;1;18;10;WAHR;7;2
420;ORD_000135-2;135;15.06.2023;7;137,02;4;0;4;1;22;10;WAHR;8;4
421;ORD_000135-3;135;17.09.2023;4;56,86;1;0;4;3;16;7;WAHR;1;5
422;ORD_000135-4;135;01.01.2024;1;19,17;2;0;4;2;12;8;WAHR;8;4
423;ORD_000136-1;136;23.08.2023;8;4088,55;4;0;2;2;9;10;WAHR;7;1
424;ORD_000136-2;136;01.09.2023;3;651,75;5;630,73;2;1;14;10;WAHR;4;4
425;ORD_000136-3;136;21.10.2023;7;410,51;4;0;2;1;11;5;WAHR;2;3
426;ORD_000136-4;136;22.10.2023;2;653,16;2;0;4;2;10;7;WAHR;12;4
427;ORD_000136-5;136;20.11.2023;2;948,64;2;0;1;2;17;11;WAHR;12;5
428;ORD_000136-6;136;25.02.2024;8;1124,48;4;854,57;1;2;16;8;WAHR;3;5
429;ORD_000136-7;136;05.03.2024;1;65,03;5;51,55;2;1;8;13;WAHR;3;4
430;ORD_000137-1;137;02.01.2023;1;37,49;2;15,95;4;1;15;10;WAHR;4;5
431;ORD_000137-2;137;01.06.2023;1;88,06;2;11,24;2;2;20;6;WAHR;1;5
432;ORD_000137-3;137;09.06.2023;8;1759,5;4;1310,92;2;1;18;7;WAHR;2;3
433;ORD_000137-4;137;29.09.2023;7;129,02;5;132,69;1;1;12;10;WAHR;5;3
434;ORD_000137-5;137;14.12.2023;2;276,83;5;0;2;1;18;11;WAHR;8;4
435;ORD_000138-1;138;03.04.2023;8;3559,78;1;0;4;2;14;13;WAHR;6;5
436;ORD_000138-2;138;28.05.2023;6;369,63;4;0;2;1;17;12;WAHR;11;3
437;ORD_000139-1;139;13.06.2023;2;271,49;5;0;4;2;14;6;WAHR;2;4
438;ORD_000139-2;139;19.06.2023;4;75,8;5;47,19;1;1;15;10;WAHR;3;5
439;ORD_000139-3;139;13.03.2024;6;181,44;4;0;3;2;9;10;WAHR;4;5
440;ORD_000140-1;140;31.01.2023;5;95,32;1;0;2;1;16;7;WAHR;8;5
441;ORD_000140-2;140;07.03.2023;5;32,34;1;5,44;1;2;12;13;WAHR;4;4
442;ORD_000140-3;140;13.04.2023;3;386,72;1;48,66;4;1;12;8;WAHR;6;4
443;ORD_000140-4;140;25.06.2023;8;831,86;4;0;4;1;16;14;WAHR;12;4
444;ORD_000140-5;140;10.01.2024;5;169,91;2;0;4;3;15;5;WAHR;7;2
445;ORD_000141-1;141;12.02.2023;4;95,39;5;45,67;2;1;15;13;FALSCH;1;3
446;ORD_000141-2;141;02.03.2023;1;28,21;5;0;4;2;22;8;WAHR;3;4
447;ORD_000141-3;141;24.02.2024;1;60,22;2;0;4;2;17;3;WAHR;7;4
448;ORD_000142-1;142;13.02.2023;5;111,19;1;0;3;1;15;6;FALSCH;10;4
449;ORD_000142-2;142;23.03.2023;1;46,01;5;0;3;1;12;8;WAHR;10;5
450;ORD_000142-3;142;27.04.2023;2;632,73;4;0;2;1;12;10;WAHR;3;5
451;ORD_000142-4;142;22.06.2023;8;473,32;1;0;4;1;15;11;WAHR;4;3
452;ORD_000142-5;142;04.09.2023;5;28,95;1;0;1;2;17;11;WAHR;5;5
453;ORD_000142-6;142;14.12.2023;7;364,81;3;0;2;3;19;7;WAHR;7;4
454;ORD_000143-1;143;11.02.2023;5;77,25;2;0;2;3;12;10;WAHR;20;4
455;ORD_000143-2;143;27.03.2023;6;81,76;3;38,98;4;2;12;8;WAHR;6;5
456;ORD_000143-3;143;08.05.2023;8;1883,69;2;799,38;2;2;20;10;WAHR;2;3
457;ORD_000143-4;143;09.10.2023;8;2977,27;1;0;4;1;21;11;WAHR;15;4
458;ORD_000144-1;144;16.03.2023;8;1861,73;2;0;3;1;15;9;WAHR;4;4
459;ORD_000144-2;144;04.12.2023;8;2075,3;1;0;5;3;14;10;WAHR;8;5
460;ORD_000145-1;145;15.03.2023;6;82,3;5;0;2;1;16;14;WAHR;6;4
461;ORD_000145-2;145;14.05.2023;3;660,49;2;0;2;1;16;6;WAHR;11;4
462;ORD_000145-3;145;17.08.2023;7;126,94;5;0;2;2;13;10;WAHR;15;5
463;ORD_000145-4;145;08.12.2023;2;613,42;3;226,94;1;2;8;8;WAHR;3;4
464;ORD_000145-5;145;13.03.2024;3;277,5;1;56,12;4;3;8;10;WAHR;6;2
465;ORD_000145-6;145;16.03.2024;1;19,97;2;2,82;4;2;21;10;WAHR;15;4
466;ORD_000146-1;146;25.08.2023;7;321,39;2;0;5;1;17;13;WAHR;6;5
467;ORD_000146-2;146;11.10.2023;8;2069,33;2;0;2;1;16;5;WAHR;5;5
468;ORD_000146-3;146;27.10.2023;4;139,24;1;0;5;2;15;6;WAHR;5;3
469;ORD_000147-1;147;30.06.2023;3;472,54;5;289,79;2;1;16;10;FALSCH;3;5
470;ORD_000147-2;147;17.01.2024;7;342,66;1;0;4;1;17;5;WAHR;7;5
471;ORD_000147-3;147;05.02.2024;4;55,96;4;26,04;2;1;11;8;WAHR;6;5
472;ORD_000148-1;148;18.04.2023;3;652,94;5;0;2;1;15;9;WAHR;5;5
473;ORD_000148-2;148;24.05.2023;3;413,81;3;0;5;2;13;9;WAHR;8;1
474;ORD_000148-3;148;16.02.2024;6;91,53;2;0;3;1;14;11;WAHR;6;4
475;ORD_000149-1;149;11.06.2023;3;152,67;4;111,9;2;2;15;5;WAHR;10;4
476;ORD_000149-2;149;05.03.2024;2;1234,12;4;456,96;1;2;14;8;WAHR;8;4
477;ORD_000150-1;150;20.05.2023;4;131,29;3;0;5;2;18;8;WAHR;4;5
478;ORD_000150-2;150;24.03.2024;8;1156,76;2;479,78;2;2;13;13;WAHR;10;4
479;ORD_000151-1;151;14.06.2023;4;90,74;1;0;1;1;16;10;FALSCH;7;5
480;ORD_000151-2;151;11.01.2024;8;2310,5;5;0;2;2;15;9;WAHR;6;5
481;ORD_000151-3;151;26.01.2024;6;416,83;2;79,8;4;2;19;7;WAHR;7;3
482;ORD_000152-1;152;20.01.2023;6;105,33;1;0;1;2;11;8;FALSCH;5;5
483;ORD_000152-2;152;30.06.2023;1;70,34;5;37,89;5;2;15;7;WAHR;8;4
484;ORD_000152-3;152;26.09.2023;1;50,52;5;0;2;1;10;8;WAHR;5;3
485;ORD_000152-4;152;02.10.2023;4;58,98;4;0;4;2;11;12;WAHR;10;2
486;ORD_000152-5;152;11.12.2023;6;150,03;3;0;4;1;10;9;WAHR;6;3
487;ORD_000152-6;152;02.01.2024;8;1500,62;2;490,9;2;1;16;10;WAHR;3;4
488;ORD_000152-7;152;23.01.2024;4;106,86;1;18,97;4;2;16;9;WAHR;5;5
489;ORD_000153-1;153;03.01.2023;7;312,88;4;0;2;2;12;7;FALSCH;10;3
490;ORD_000153-2;153;30.04.2023;7;225,01;2;0;2;1;21;6;WAHR;3;2
491;ORD_000153-3;153;02.01.2024;4;91,53;2;30,99;1;2;15;9;WAHR;4;2
492;ORD_000153-4;153;23.02.2024;3;606,86;3;0;1;1;17;9;WAHR;4;4
493;ORD_000153-5;153;20.03.2024;6;103,96;5;0;2;2;19;8;WAHR;4;4
494;ORD_000154-1;154;04.01.2023;8;1631,16;3;452,49;2;2;18;10;WAHR;15;3
495;ORD_000154-2;154;22.01.2023;8;651,63;2;250,8;3;2;14;10;WAHR;2;4
496;ORD_000154-3;154;12.04.2023;2;1825,52;3;0;3;2;13;7;WAHR;11;4
497;ORD_000154-4;154;19.05.2023;7;368,72;1;71,23;2;1;21;13;WAHR;7;3
498;ORD_000154-5;154;04.08.2023;1;20,73;3;0;1;1;12;4;WAHR;3;4
499;ORD_000154-6;154;15.10.2023;8;1981,17;5;1289,04;2;2;6;8;WAHR;10;4
500;ORD_000154-7;154;12.12.2023;8;5677,63;4;1848,1;3;1;13;8;WAHR;5;5
501;ORD_000154-8;154;06.02.2024;7;484,53;1;0;3;1;15;9;WAHR;11;2
502;ORD_000154-9;154;14.02.2024;4;56,34;5;47,84;1;1;17;7;WAHR;5;5
503;ORD_000154-10;154;24.02.2024;4;43,26;2;0;4;1;17;12;WAHR;11;4
504;ORD_000155-1;155;19.02.2023;6;128,05;2;0;1;1;19;9;FALSCH;5;5
505;ORD_000155-2;155;26.03.2023;8;1912,96;5;583,88;2;2;11;8;WAHR;6;3
506;ORD_000155-3;155;30.07.2023;5;39,1;4;0;2;1;13;10;WAHR;5;3
507;ORD_000155-4;155;19.08.2023;7;185,28;3;0;2;3;8;9;WAHR;4;3
508;ORD_000155-5;155;06.12.2023;5;72,81;5;0;2;3;14;8;WAHR;4;4
509;ORD_000156-1;156;23.02.2023;2;534,9;3;0;5;2;19;8;WAHR;10;4
510;ORD_000156-2;156;15.09.2023;6;88,92;1;5,79;4;2;18;8;WAHR;7;3
511;ORD_000157-1;157;07.02.2023;1;81,14;5;0;5;1;16;8;FALSCH;9;5
512;ORD_000157-2;157;05.03.2023;7;105,6;5;31,81;2;1;10;10;WAHR;9;5
513;ORD_000157-3;157;27.06.2023;3;382,99;5;0;1;2;16;7;WAHR;3;2
514;ORD_000158-1;158;15.01.2023;6;401,78;2;99,76;4;2;10;10;FALSCH;10;4
515;ORD_000158-2;158;14.02.2023;8;1003,67;2;0;2;2;16;8;WAHR;14;5
516;ORD_000158-3;158;22.04.2023;7;233,3;5;0;4;1;14;10;WAHR;4;4
517;ORD_000158-4;158;28.04.2023;1;62,77;2;10,99;2;3;13;8;WAHR;4;2
518;ORD_000158-5;158;06.05.2023;1;42,32;3;0;4;2;11;10;WAHR;3;4
519;ORD_000158-6;158;24.08.2023;2;262,79;2;0;1;1;17;10;WAHR;2;4
520;ORD_000158-7;158;03.10.2023;2;727,79;5;0;4;1;11;9;WAHR;4;4
521;ORD_000158-8;158;31.01.2024;6;132,33;1;0;2;2;13;9;WAHR;15;5
522;ORD_000159-1;159;19.06.2023;8;1221,84;2;0;4;1;12;10;FALSCH;7;3
523;ORD_000160-1;160;18.10.2023;8;2795,62;4;0;2;1;13;11;WAHR;3;5
524;ORD_000161-1;161;25.04.2023;5;169,21;1;0;4;2;13;11;WAHR;5;5
525;ORD_000161-2;161;06.07.2023;7;122,22;5;131,83;4;1;15;13;WAHR;8;3
526;ORD_000161-3;161;21.09.2023;1;35,82;3;11,24;2;2;16;11;WAHR;5;4
527;ORD_000161-4;161;05.01.2024;1;24,55;2;0;2;2;15;9;WAHR;2;4
528;ORD_000162-1;162;20.07.2023;7;118,8;2;0;2;1;16;11;FALSCH;7;5
529;ORD_000163-1;163;19.03.2023;3;978,35;5;0;1;2;10;6;WAHR;7;2
530;ORD_000163-2;163;03.05.2023;4;150,08;3;0;2;1;13;9;WAHR;3;4
531;ORD_000164-1;164;26.07.2023;6;72,24;1;15,59;2;2;13;9;FALSCH;3;5
532;ORD_000164-2;164;21.09.2023;1;67,59;5;0;3;2;13;10;WAHR;10;4
533;ORD_000165-1;165;04.08.2023;8;1413,57;1;0;2;1;9;10;FALSCH;10;5
534;ORD_000165-2;165;03.12.2023;3;1062,92;5;610,36;4;1;12;10;WAHR;4;4
535;ORD_000166-1;166;09.07.2023;1;26,92;1;0;2;1;17;6;WAHR;10;4
536;ORD_000166-2;166;15.08.2023;3;183,46;4;50,42;2;1;17;11;WAHR;5;4
537;ORD_000166-3;166;27.08.2023;3;209,8;4;0;3;2;14;13;WAHR;4;3
538;ORD_000167-1;167;11.01.2023;4;42,5;3;13,84;4;2;13;4;WAHR;4;5
539;ORD_000167-2;167;16.01.2023;4;90,36;2;0;2;1;16;9;WAHR;10;4
540;ORD_000167-3;167;24.04.2023;7;529;3;0;4;3;16;7;WAHR;10;3
541;ORD_000167-4;167;27.05.2023;1;34,3;5;0;4;2;19;8;WAHR;7;5
542;ORD_000167-5;167;05.07.2023;7;208,87;4;0;4;2;17;8;WAHR;4;1
543;ORD_000167-6;167;07.07.2023;5;124,55;5;0;5;2;16;8;WAHR;8;4
544;ORD_000167-7;167;26.08.2023;8;1200,02;5;673,54;1;2;14;6;WAHR;11;3
545;ORD_000167-8;167;18.10.2023;2;379,26;3;231,97;1;1;12;9;WAHR;2;3
546;ORD_000167-9;167;10.11.2023;2;583,34;4;471,38;4;2;15;9;WAHR;8;3
547;ORD_000168-1;168;23.02.2023;1;21,23;4;0;3;1;7;8;FALSCH;4;5
548;ORD_000168-2;168;22.05.2023;7;765,46;1;71,32;3;1;16;15;WAHR;2;4
549;ORD_000168-3;168;09.06.2023;1;23,51;3;12,96;1;1;13;8;WAHR;10;5
550;ORD_000168-4;168;12.06.2023;2;820,34;4;0;5;3;16;14;WAHR;2;5
551;ORD_000168-5;168;01.10.2023;8;269,21;4;0;4;2;19;11;WAHR;6;4
552;ORD_000168-6;168;13.10.2023;7;837,79;3;0;2;1;8;11;WAHR;3;5
553;ORD_000168-7;168;16.10.2023;7;358,85;1;0;1;2;10;8;WAHR;10;5
554;ORD_000169-1;169;12.11.2023;4;104,96;1;18,03;3;1;17;9;WAHR;4;5
555;ORD_000169-2;169;19.01.2024;7;127,69;1;0;2;1;14;7;WAHR;14;5
556;ORD_000170-1;170;22.03.2023;4;64,8;4;38,66;4;1;15;6;WAHR;3;4
557;ORD_000170-2;170;23.11.2023;2;622,15;3;189,92;4;1;13;9;WAHR;11;5
558;ORD_000171-1;171;20.01.2023;6;158,77;3;64,84;4;2;12;9;WAHR;4;4
559;ORD_000171-2;171;05.12.2023;4;86,99;2;0;3;1;13;6;WAHR;10;2
560;ORD_000172-1;172;13.09.2023;4;112,55;4;0;4;1;17;10;WAHR;5;5
561;ORD_000172-2;172;19.11.2023;4;35,71;3;0;3;1;15;10;WAHR;9;4
562;ORD_000172-3;172;03.01.2024;4;77,84;5;0;4;3;12;7;WAHR;5;4
563;ORD_000172-4;172;23.01.2024;6;185,22;3;118,6;5;1;18;8;WAHR;10;4
564;ORD_000172-5;172;19.02.2024;5;86,26;2;0;5;1;14;13;WAHR;8;1
565;ORD_000173-1;173;16.05.2023;5;43,69;1;4,73;1;1;14;8;WAHR;5;5
566;ORD_000173-2;173;15.11.2023;5;137,71;3;82,24;2;1;11;12;WAHR;5;4
567;ORD_000173-3;173;12.02.2024;4;95,97;4;81,71;1;1;14;15;WAHR;7;5
568;ORD_000174-1;174;21.02.2023;8;3103;5;2146,78;1;1;17;11;WAHR;2;2
569;ORD_000174-2;174;14.03.2023;1;29,09;1;0;2;2;16;10;WAHR;5;4
570;ORD_000174-3;174;06.05.2023;2;462,82;5;0;5;2;17;11;WAHR;8;5
571;ORD_000174-4;174;24.07.2023;8;1674,28;3;0;1;2;15;9;WAHR;6;3
572;ORD_000175-1;175;20.02.2023;3;841,23;3;0;1;1;17;10;FALSCH;9;4
573;ORD_000175-2;175;13.11.2023;3;370;2;125,8;2;3;18;9;WAHR;4;3
574;ORD_000175-3;175;08.12.2023;7;75,81;1;5,79;1;1;13;12;WAHR;7;3
575;ORD_000175-4;175;24.03.2024;8;1062,29;3;0;4;1;18;9;WAHR;8;5
