Order_ID,Date,Age,Gender,City_Name,Product_Category_Name,Payment_Method,Device_Type,Unit_Price,Quantity,Discount_Amount,Total_Amount,Session_Duration_Minutes,Pages_Viewed,Is_Returning_Customer,Delivery_Time_Days,Customer_Rating
12294,2023-07-24,49,Male,Bursa,Books,"Digital Wallet",Tablet,44.48,5,0.00,222.40,15,8,0,5,3
12320,2023-11-02,18,Female,Ankara,Sports,"Digital Wallet",Tablet,354.79,1,0.00,354.79,13,2,1,7,4
12426,2023-09-07,38,Male,Ankara,Books,"Digital Wallet",Tablet,44.26,4,0.00,177.04,16,9,1,8,5
12450,2023-07-01,33,Male,Istanbul,Sports,"Digital Wallet",Tablet,399.79,2,169.61,629.97,14,9,1,10,3
12468,2024-02-15,44,Female,Istanbul,"Home & Garden","Digital Wallet",Tablet,183.60,5,0.00,918.00,12,9,1,3,3
12470,2023-08-04,35,Female,Istanbul,Food,"Digital Wallet",Tablet,16.37,1,2.63,13.74,16,9,1,5,5
12669,2023-06-03,44,Female,Kayseri,Electronics,"Digital Wallet",Tablet,3733.49,5,2924.02,15743.43,16,10,0,9,5
12727,2024-01-07,50,Female,Bursa,Sports,"Digital Wallet",Tablet,374.84,4,0.00,1499.36,15,11,1,6,4
12804,2023-02-07,25,Male,Istanbul,Fashion,"Digital Wallet",Tablet,363.42,1,0.00,363.42,9,10,1,7,4
12846,2023-02-28,28,Male,Istanbul,Fashion,"Digital Wallet",Tablet,400.32,5,0.00,2001.60,8,6,1,3,4
12922,2024-03-08,42,Female,Antalya,"Home & Garden","Digital Wallet",Tablet,1615.92,1,257.54,1358.38,13,10,1,11,1
12928,2023-01-12,23,Female,Adana,Electronics,"Digital Wallet",Tablet,539.38,1,0.00,539.38,21,11,1,4,5
12986,2023-03-02,49,Female,Bursa,Electronics,"Digital Wallet",Tablet,1854.87,3,0.00,5564.61,19,6,0,18,5
13051,2023-11-07,46,Female,Bursa,Beauty,"Digital Wallet",Tablet,165.04,3,74.08,421.04,16,7,1,7,4
13089,2023-11-14,30,Female,Eskisehir,Electronics,"Digital Wallet",Tablet,2343.19,1,0.00,2343.19,16,8,1,8,5
13126,2023-01-10,38,Male,Izmir,Sports,"Digital Wallet",Tablet,652.06,3,0.00,1956.18,15,9,0,3,3
13136,2024-03-14,36,Male,Izmir,Food,"Digital Wallet",Tablet,38.23,4,21.27,131.65,13,10,1,5,3
13168,2023-07-25,32,Female,Bursa,Toys,"Digital Wallet",Tablet,78.51,1,0.00,78.51,16,9,1,5,4
13181,2023-07-14,37,Male,Istanbul,"Home & Garden","Digital Wallet",Tablet,357.41,5,0.00,1787.05,11,10,1,8,4
13245,2023-09-11,31,Male,Bursa,Sports,"Digital Wallet",Tablet,425.23,2,0.00,850.46,16,10,1,2,5
13270,2023-07-29,47,Other,Gaziantep,"Home & Garden","Digital Wallet",Tablet,569.68,4,399.63,1879.09,10,12,1,17,3
13352,2023-08-15,39,Male,Bursa,Sports,"Digital Wallet",Tablet,363.36,1,0.00,363.36,16,9,1,9,5
13361,2023-07-14,25,Female,Izmir,Books,"Digital Wallet",Tablet,15.09,1,0.00,15.09,16,10,1,2,5
13372,2023-12-05,27,Male,Ankara,Sports,"Digital Wallet",Tablet,300.75,5,196.74,1307.01,15,12,1,4,3
13383,2023-06-17,41,Female,Kayseri,Electronics,"Digital Wallet",Tablet,733.23,4,637.26,2295.66,10,9,1,4,3
13405,2024-02-07,41,Male,Antalya,"Home & Garden","Digital Wallet",Tablet,1004.43,1,172.96,831.47,15,12,1,12,2
13442,2023-02-12,35,Male,Antalya,Books,"Digital Wallet",Tablet,21.54,2,0.00,43.08,14,11,1,6,4
13488,2023-01-29,36,Male,Istanbul,"Home & Garden","Digital Wallet",Tablet,509.91,5,428.09,2121.46,14,13,0,5,2
13558,2023-09-12,44,Female,Izmir,Electronics,"Digital Wallet",Tablet,890.62,3,0.00,2671.86,14,8,0,8,5
13608,2023-11-12,42,Male,Gaziantep,Toys,"Digital Wallet",Tablet,144.99,5,0.00,724.95,14,10,1,13,4
13770,2023-05-20,32,Female,Izmir,Books,"Digital Wallet",Tablet,23.84,2,0.00,47.68,13,10,1,8,3
13928,2023-05-10,25,Female,Istanbul,Electronics,"Digital Wallet",Tablet,5067.56,2,0.00,10135.12,16,10,1,6,2
13940,2023-07-24,31,Female,Izmir,"Home & Garden","Digital Wallet",Tablet,643.48,1,0.00,643.48,15,8,1,5,4
14036,2023-12-08,33,Female,Istanbul,Fashion,"Digital Wallet",Tablet,262.26,4,157.51,891.53,12,9,1,5,4
14054,2023-08-10,42,Male,Adana,Food,"Digital Wallet",Tablet,197.70,4,97.05,693.75,16,7,1,5,5
14101,2023-04-09,36,Female,Ankara,Fashion,"Digital Wallet",Tablet,263.64,1,30.28,233.36,18,11,1,7,3
14155,2023-11-03,46,Female,Antalya,Fashion,"Digital Wallet",Tablet,197.39,2,26.27,368.51,12,9,1,8,5
14194,2023-03-21,56,Female,Izmir,Beauty,"Digital Wallet",Tablet,244.99,1,0.00,244.99,17,10,1,5,3
14250,2024-01-25,18,Male,Istanbul,Toys,"Digital Wallet",Tablet,74.95,3,0.00,224.85,15,7,1,6,4
14311,2023-06-13,18,Male,Gaziantep,Books,"Digital Wallet",Tablet,168.12,1,0.00,168.12,21,12,1,3,3
14338,2024-02-15,18,Male,Kayseri,Fashion,"Digital Wallet",Tablet,307.12,4,0.00,1228.48,16,11,1,6,5
14351,2023-02-24,49,Female,Konya,Beauty,"Digital Wallet",Tablet,126.51,2,48.79,204.23,18,11,1,7,5
14411,2023-01-03,52,Male,Konya,Books,"Digital Wallet",Tablet,54.58,4,0.00,218.32,9,8,0,4,5
14475,2023-02-25,21,Male,Istanbul,Books,"Digital Wallet",Tablet,82.47,5,0.00,412.35,13,8,1,9,1
14515,2023-06-10,38,Female,Bursa,Fashion,"Digital Wallet",Tablet,284.84,3,0.00,854.52,15,11,1,9,4
14549,2023-08-05,18,Female,Bursa,Electronics,"Digital Wallet",Tablet,1298.80,3,0.00,3896.40,11,10,1,3,5
14650,2023-03-25,18,Female,Izmir,Sports,"Digital Wallet",Tablet,363.93,3,189.74,902.05,16,7,1,5,4
14840,2023-11-13,28,Male,Izmir,Beauty,"Digital Wallet",Tablet,111.66,5,117.64,440.66,12,13,1,7,5
14877,2024-01-09,18,Female,Istanbul,Toys,"Digital Wallet",Tablet,324.92,3,165.80,808.96,17,7,1,11,4
14906,2023-03-17,37,Male,Adana,Toys,"Digital Wallet",Tablet,159.89,1,0.00,159.89,13,14,0,6,4
14941,2023-01-03,41,Male,Izmir,Food,"Digital Wallet",Tablet,23.89,3,7.71,63.96,11,6,0,2,5
14954,2023-08-05,28,Female,Istanbul,Toys,"Digital Wallet",Tablet,83.78,5,63.34,355.56,14,9,1,2,3
14971,2024-02-12,24,Female,Kayseri,Books,"Digital Wallet",Tablet,13.64,4,0.00,54.56,17,10,1,4,5
15002,2023-01-22,33,Male,Kayseri,Toys,"Digital Wallet",Tablet,425.98,2,157.61,694.35,15,10,1,4,4
15009,2023-01-02,41,Male,Izmir,Fashion,"Digital Wallet",Tablet,205.24,3,61.92,553.80,16,3,1,7,3
15010,2023-02-13,41,Male,Izmir,Beauty,"Digital Wallet",Tablet,222.63,1,0.00,222.63,17,8,1,8,4
15021,2024-01-18,45,Female,Adana,Books,"Digital Wallet",Tablet,94.34,4,0.00,377.36,12,5,1,11,4
15058,2023-12-16,50,Male,Istanbul,Electronics,"Digital Wallet",Tablet,482.42,1,0.00,482.42,16,15,1,4,3
15106,2024-03-07,28,Male,Ankara,Beauty,"Digital Wallet",Tablet,232.80,4,0.00,931.20,14,4,1,12,5
15110,2024-03-24,43,Female,Istanbul,Toys,"Digital Wallet",Tablet,230.18,5,0.00,1150.90,12,13,1,2,4
15143,2023-10-08,43,Male,Eskisehir,Books,"Digital Wallet",Tablet,62.25,4,0.00,249.00,11,8,1,16,5
15207,2024-02-16,49,Male,Ankara,Electronics,"Digital Wallet",Tablet,1201.74,3,0.00,3605.22,15,13,1,3,4
15271,2024-02-22,41,Male,Istanbul,"Home & Garden","Digital Wallet",Tablet,334.10,5,0.00,1670.50,14,11,1,7,4
15285,2024-03-03,28,Male,Bursa,Toys,"Digital Wallet",Tablet,119.82,1,0.00,119.82,14,6,1,8,5
15323,2023-04-23,47,Male,Istanbul,Books,"Digital Wallet",Tablet,59.72,3,0.00,179.16,16,9,0,5,4
15417,2023-09-12,40,Female,Istanbul,Food,"Digital Wallet",Tablet,17.75,3,0.00,53.25,12,10,0,18,5
15464,2024-01-26,27,Female,Istanbul,Sports,"Digital Wallet",Tablet,626.50,2,0.00,1253.00,10,6,1,5,5
15546,2024-03-15,55,Male,Konya,Food,"Digital Wallet",Tablet,72.09,1,0.00,72.09,18,6,1,5,4
15612,2023-06-23,32,Female,Konya,Books,"Digital Wallet",Tablet,24.74,4,0.00,98.96,13,7,1,3,5
15620,2023-11-30,49,Female,Kayseri,Food,"Digital Wallet",Tablet,54.88,1,0.00,54.88,9,7,1,11,3
15660,2023-03-15,50,Female,Istanbul,Electronics,"Digital Wallet",Tablet,2198.86,2,750.35,3647.37,15,10,1,8,4
15717,2024-03-06,31,Female,Istanbul,Fashion,"Digital Wallet",Tablet,776.87,4,0.00,3107.48,14,11,1,2,2
15731,2024-01-25,33,Female,Gaziantep,Books,"Digital Wallet",Tablet,29.60,3,0.00,88.80,16,9,1,2,4
15873,2023-01-30,43,Female,Istanbul,"Home & Garden","Digital Wallet",Tablet,266.36,5,0.00,1331.80,19,10,1,7,4
15906,2023-05-26,18,Female,Istanbul,Books,"Digital Wallet",Tablet,58.67,4,0.00,234.68,20,10,1,6,4
15948,2023-05-19,22,Female,Izmir,Electronics,"Digital Wallet",Tablet,1417.07,3,0.00,4251.21,18,12,1,4,5
15989,2024-03-19,32,Male,Izmir,Fashion,"Digital Wallet",Tablet,145.29,1,0.00,145.29,16,9,1,11,5
16056,2023-10-20,42,Male,Istanbul,Electronics,"Digital Wallet",Tablet,2329.81,5,0.00,11649.05,18,9,1,2,5
16059,2023-05-13,39,Male,Bursa,Sports,"Digital Wallet",Tablet,313.84,3,154.76,786.76,14,8,1,7,4
16130,2023-10-19,35,Male,Antalya,"Home & Garden","Digital Wallet",Tablet,119.06,5,37.97,557.33,16,6,1,6,1
16150,2023-09-23,46,Female,Bursa,"Home & Garden","Digital Wallet",Tablet,473.53,2,0.00,947.06,13,13,1,7,5
16305,2023-10-26,44,Male,Istanbul,Books,"Digital Wallet",Tablet,166.69,5,166.16,667.29,11,14,1,12,5
16328,2024-01-06,38,Female,Ankara,Fashion,"Digital Wallet",Tablet,296.67,5,0.00,1483.35,12,8,1,4,3
16378,2023-10-27,19,Male,Kayseri,Books,"Digital Wallet",Tablet,47.44,1,0.00,47.44,17,7,0,7,4
16403,2023-11-08,18,Female,Istanbul,"Home & Garden","Digital Wallet",Tablet,565.26,2,0.00,1130.52,13,11,1,10,4
16603,2023-10-19,49,Female,Bursa,Toys,"Digital Wallet",Tablet,53.58,4,0.00,214.32,14,12,1,10,4
16606,2023-04-10,63,Male,Istanbul,Toys,"Digital Wallet",Tablet,161.94,4,88.78,558.98,11,11,1,3,3
16622,2023-07-29,33,Male,Bursa,Beauty,"Digital Wallet",Tablet,83.68,4,0.00,334.72,11,13,1,6,4
16671,2023-12-08,20,Male,Antalya,Sports,"Digital Wallet",Tablet,722.31,5,183.45,3428.10,17,11,1,12,4
16796,2023-04-16,38,Male,Istanbul,Books,"Digital Wallet",Tablet,41.34,2,0.00,82.68,19,8,1,6,3
16846,2023-09-03,49,Male,Antalya,Electronics,"Digital Wallet",Tablet,3479.14,1,285.80,3193.34,11,12,1,4,3
16849,2023-11-28,49,Male,Antalya,Food,"Digital Wallet",Tablet,42.49,4,24.21,145.75,12,12,1,2,5
16877,2024-01-03,55,Male,Ankara,Beauty,"Digital Wallet",Tablet,80.53,4,0.00,322.12,11,10,1,11,5
16969,2024-02-03,18,Male,Antalya,Toys,"Digital Wallet",Tablet,103.36,2,0.00,206.72,20,9,1,2,3
4,2023-05-11,33,Male,Istanbul,Food,"Digital Wallet",Desktop,69.30,5,71.05,275.45,16,13,1,4,4
7,2024-01-03,42,Male,Konya,"Home & Garden","Digital Wallet",Desktop,526.85,5,0.00,2634.25,11,8,1,6,5
42,2023-07-07,28,Female,Istanbul,Food,"Digital Wallet",Desktop,26.54,2,0.00,53.08,18,12,1,4,1
84,2023-12-29,27,Male,Istanbul,Electronics,"Digital Wallet",Desktop,2976.00,4,2546.49,9357.51,20,12,1,3,4
91,2023-09-06,31,Female,Adana,Food,"Digital Wallet",Desktop,60.00,3,0.00,180.00,19,9,1,6,4
127,2024-01-07,18,Female,Izmir,Books,"Digital Wallet",Desktop,21.41,3,11.83,52.40,17,10,1,11,4
129,2023-01-12,26,Female,Adana,Electronics,"Digital Wallet",Desktop,349.67,5,0.00,1748.35,14,9,1,4,3
130,2023-12-27,26,Female,Adana,Toys,"Digital Wallet",Desktop,69.47,2,0.00,138.94,15,12,1,5,1
165,2024-01-06,31,Female,Bursa,Beauty,"Digital Wallet",Desktop,59.61,1,8.94,50.67,15,13,1,8,5
224,2023-02-13,36,Female,Istanbul,Electronics,"Digital Wallet",Desktop,212.54,4,121.81,728.35,13,10,1,4,4
236,2023-07-08,18,Male,Ankara,Books,"Digital Wallet",Desktop,110.30,1,7.64,102.66,12,7,1,15,3
245,2023-10-11,52,Female,Adana,Beauty,"Digital Wallet",Desktop,163.21,4,142.45,510.39,16,10,1,5,5
269,2023-05-23,28,Male,Gaziantep,Electronics,"Digital Wallet",Desktop,762.42,5,0.00,3812.10,12,11,1,9,3
274,2023-12-30,28,Male,Gaziantep,Electronics,"Digital Wallet",Desktop,1217.92,3,0.00,3653.76,11,10,1,6,4
278,2023-10-15,41,Male,Ankara,"Home & Garden","Digital Wallet",Desktop,260.12,4,0.00,1040.48,17,8,1,6,4
288,2023-05-25,46,Female,Antalya,Fashion,"Digital Wallet",Desktop,392.77,4,260.91,1310.17,16,10,1,9,4
297,2023-09-05,30,Female,Istanbul,Toys,"Digital Wallet",Desktop,383.31,1,24.92,358.39,16,10,1,7,4
305,2023-07-29,35,Female,Gaziantep,Books,"Digital Wallet",Desktop,20.58,4,0.00,82.32,14,10,1,7,5
308,2024-02-23,35,Female,Gaziantep,Electronics,"Digital Wallet",Desktop,3596.68,2,801.19,6392.17,17,7,1,4,4
323,2023-01-01,25,Female,Gaziantep,Fashion,"Digital Wallet",Desktop,382.88,1,0.00,382.88,16,8,1,7,4
345,2023-07-17,34,Female,Gaziantep,Fashion,"Digital Wallet",Desktop,114.84,2,0.00,229.68,10,9,0,2,3
427,2023-11-20,53,Female,Istanbul,"Home & Garden","Digital Wallet",Desktop,948.64,2,0.00,1897.28,17,11,1,12,5
428,2024-02-25,53,Female,Istanbul,Electronics,"Digital Wallet",Desktop,1124.48,4,854.57,3643.35,16,8,1,3,5
441,2023-03-07,20,Female,Istanbul,Beauty,"Digital Wallet",Desktop,32.34,1,5.44,26.90,12,13,1,4,4
452,2023-09-04,50,Male,Adana,Beauty,"Digital Wallet",Desktop,28.95,1,0.00,28.95,17,11,1,5,5
463,2023-12-08,38,Female,Bursa,"Home & Garden","Digital Wallet",Desktop,613.42,3,226.94,1613.32,8,8,1,3,4
476,2024-03-05,41,Male,Istanbul,"Home & Garden","Digital Wallet",Desktop,1234.12,4,456.96,4479.52,14,8,1,8,4
482,2023-01-20,39,Male,Izmir,Toys,"Digital Wallet",Desktop,105.33,1,0.00,105.33,11,8,0,5,5
491,2024-01-02,26,Male,Adana,Food,"Digital Wallet",Desktop,91.53,2,30.99,152.07,15,9,1,4,2
513,2023-06-27,57,Male,Izmir,Sports,"Digital Wallet",Desktop,382.99,5,0.00,1914.95,16,7,1,3,2
529,2023-03-19,48,Male,Ankara,Sports,"Digital Wallet",Desktop,978.35,5,0.00,4891.75,10,6,1,7,2
544,2023-08-26,44,Male,Antalya,Electronics,"Digital Wallet",Desktop,1200.02,5,673.54,5326.56,14,6,1,11,3
553,2023-10-16,57,Male,Ankara,Fashion,"Digital Wallet",Desktop,358.85,1,0.00,358.85,10,8,1,10,5
571,2023-07-24,39,Female,Ankara,Electronics,"Digital Wallet",Desktop,1674.28,3,0.00,5022.84,15,9,1,6,3
588,2024-01-01,67,Male,Antalya,Toys,"Digital Wallet",Desktop,124.23,1,0.00,124.23,12,8,1,4,5
594,2024-02-06,42,Female,Ankara,Beauty,"Digital Wallet",Desktop,55.07,4,0.00,220.28,13,9,1,4,2
623,2024-02-03,24,Male,Bursa,"Home & Garden","Digital Wallet",Desktop,965.06,1,0.00,965.06,13,9,1,6,4
672,2023-08-22,47,Male,Bursa,Food,"Digital Wallet",Desktop,56.63,2,0.00,113.26,15,9,1,6,4
675,2023-11-04,47,Female,Adana,"Home & Garden","Digital Wallet",Desktop,494.50,3,0.00,1483.50,15,9,1,3,4
677,2023-01-01,18,Male,Gaziantep,Books,"Digital Wallet",Desktop,19.55,4,5.52,72.68,18,12,0,3,4
681,2023-08-16,18,Male,Gaziantep,"Home & Garden","Digital Wallet",Desktop,277.70,4,0.00,1110.80,16,13,1,4,3
695,2024-01-07,75,Male,Izmir,Beauty,"Digital Wallet",Desktop,97.36,3,0.00,292.08,20,5,1,9,4
711,2023-10-16,42,Male,Kayseri,Beauty,"Digital Wallet",Desktop,84.08,3,21.87,230.37,18,8,1,6,4
734,2023-06-06,18,Male,Gaziantep,Toys,"Digital Wallet",Desktop,183.86,5,0.00,919.30,13,8,1,1,5
736,2023-10-01,18,Male,Gaziantep,Books,"Digital Wallet",Desktop,101.59,2,42.91,160.27,15,8,1,7,3
770,2023-01-27,18,Male,Istanbul,Beauty,"Digital Wallet",Desktop,22.31,5,8.18,103.37,8,11,1,4,5
788,2023-03-22,25,Female,Antalya,Electronics,"Digital Wallet",Desktop,2178.43,2,0.00,4356.86,16,9,1,8,2
803,2024-01-29,33,Male,Kayseri,Food,"Digital Wallet",Desktop,5.05,3,2.01,13.14,10,15,1,10,3
849,2023-12-10,47,Female,Antalya,Food,"Digital Wallet",Desktop,42.73,5,0.00,213.65,22,12,1,2,4
863,2023-09-30,26,Female,Ankara,Electronics,"Digital Wallet",Desktop,496.12,3,0.00,1488.36,16,11,1,6,5
868,2023-04-23,44,Male,Gaziantep,Books,"Digital Wallet",Desktop,48.74,3,0.00,146.22,15,9,1,2,4
869,2023-07-15,44,Male,Gaziantep,Books,"Digital Wallet",Desktop,66.24,5,49.76,281.44,12,12,1,1,2
881,2023-11-23,22,Female,Antalya,Toys,"Digital Wallet",Desktop,145.45,4,0.00,581.80,6,14,1,8,4
891,2023-12-17,20,Female,Gaziantep,Toys,"Digital Wallet",Desktop,124.94,5,0.00,624.70,16,9,1,10,1
917,2023-04-27,35,Male,Istanbul,Books,"Digital Wallet",Desktop,21.33,1,0.00,21.33,16,9,1,8,4
920,2023-09-25,35,Male,Istanbul,Fashion,"Digital Wallet",Desktop,313.02,2,66.07,559.97,12,10,1,5,4
929,2024-02-06,54,Female,Kayseri,Beauty,"Digital Wallet",Desktop,122.38,1,16.78,105.60,16,5,1,3,4
950,2023-04-10,38,Female,Istanbul,"Home & Garden","Digital Wallet",Desktop,961.11,5,0.00,4805.55,19,6,1,14,5
951,2023-04-24,38,Female,Istanbul,"Home & Garden","Digital Wallet",Desktop,378.05,1,0.00,378.05,13,8,1,8,4
952,2023-05-07,38,Female,Istanbul,Sports,"Digital Wallet",Desktop,333.41,3,0.00,1000.23,14,10,1,2,4
953,2023-10-06,38,Female,Istanbul,Food,"Digital Wallet",Desktop,70.05,1,0.00,70.05,15,10,1,9,3
956,2023-05-21,27,Male,Istanbul,Sports,"Digital Wallet",Desktop,544.90,4,0.00,2179.60,14,8,0,3,3
964,2023-08-04,29,Female,Izmir,Fashion,"Digital Wallet",Desktop,140.71,1,0.00,140.71,16,11,1,5,4
967,2023-04-18,27,Female,Ankara,"Home & Garden","Digital Wallet",Desktop,1126.39,4,0.00,4505.56,14,7,0,9,4
974,2023-07-03,39,Male,Kayseri,Sports,"Digital Wallet",Desktop,346.41,1,0.00,346.41,15,10,1,10,3
981,2023-03-10,44,Female,Ankara,Electronics,"Digital Wallet",Desktop,2440.19,1,450.06,1990.13,16,8,1,10,4
986,2023-04-16,25,Female,Bursa,Toys,"Digital Wallet",Desktop,228.26,3,0.00,684.78,16,7,0,4,2
991,2024-01-05,28,Female,Antalya,"Home & Garden","Digital Wallet",Desktop,481.06,4,0.00,1924.24,13,10,1,6,3
996,2023-01-04,42,Male,Izmir,"Home & Garden","Digital Wallet",Desktop,992.54,4,202.07,3768.09,14,6,1,5,5
1002,2023-11-01,36,Female,Gaziantep,Books,"Digital Wallet",Desktop,79.24,1,6.43,72.81,11,8,1,3,5
1025,2023-03-13,50,Male,Ankara,Toys,"Digital Wallet",Desktop,163.33,1,0.00,163.33,9,8,1,2,4
1043,2023-05-29,36,Male,Kayseri,Electronics,"Digital Wallet",Desktop,2221.10,3,1196.33,5466.97,12,9,1,6,5
1067,2023-10-22,42,Female,Gaziantep,Fashion,"Digital Wallet",Desktop,399.71,2,43.16,756.26,14,11,1,5,3
1070,2023-02-03,34,Male,Bursa,"Home & Garden","Digital Wallet",Desktop,235.93,4,0.00,943.72,10,9,0,6,5
1088,2023-08-13,31,Male,Konya,Food,"Digital Wallet",Desktop,110.41,5,67.31,484.74,14,8,0,11,4
1102,2024-01-11,25,Female,Ankara,Sports,"Digital Wallet",Desktop,1047.64,4,428.91,3761.65,17,10,1,2,2
1107,2023-03-20,37,Male,Bursa,Toys,"Digital Wallet",Desktop,141.71,1,0.00,141.71,18,4,1,17,3
1110,2023-12-07,37,Female,Bursa,Food,"Digital Wallet",Desktop,25.41,2,0.00,50.82,16,10,1,2,4
1170,2023-11-01,41,Female,Izmir,Sports,"Digital Wallet",Desktop,577.39,4,0.00,2309.56,16,11,1,4,4
1183,2024-01-29,43,Female,Istanbul,Electronics,"Digital Wallet",Desktop,1945.96,1,310.07,1635.89,17,6,1,9,2
1187,2023-03-30,35,Male,Ankara,Electronics,"Digital Wallet",Desktop,4135.27,4,0.00,16541.08,16,7,0,12,4
1189,2023-09-13,35,Male,Ankara,Books,"Digital Wallet",Desktop,42.65,1,0.00,42.65,17,12,1,12,3
1201,2023-09-21,52,Female,Ankara,Sports,"Digital Wallet",Desktop,551.20,5,0.00,2756.00,17,8,1,4,3
1221,2023-10-11,25,Male,Izmir,Toys,"Digital Wallet",Desktop,164.70,5,161.06,662.44,17,10,1,2,1
1252,2024-01-07,24,Male,Istanbul,Toys,"Digital Wallet",Desktop,154.42,3,0.00,463.26,14,10,1,4,2
1253,2023-03-01,40,Male,Adana,Books,"Digital Wallet",Desktop,64.39,2,0.00,128.78,13,8,1,7,5
1275,2024-01-03,18,Female,Ankara,Electronics,"Digital Wallet",Desktop,1075.92,5,0.00,5379.60,14,7,1,13,5
1284,2024-03-21,33,Male,Izmir,Beauty,"Digital Wallet",Desktop,68.21,1,0.00,68.21,19,11,1,3,4
1338,2023-06-25,38,Male,Bursa,Beauty,"Digital Wallet",Desktop,53.29,3,0.00,159.87,15,11,0,5,3
1364,2023-06-08,59,Female,Gaziantep,Toys,"Digital Wallet",Desktop,40.51,4,0.00,162.04,14,10,1,9,4
1369,2023-02-11,32,Other,Konya,Toys,"Digital Wallet",Desktop,191.85,5,0.00,959.25,8,11,1,7,4
1377,2023-05-31,42,Male,Antalya,Sports,"Digital Wallet",Desktop,47.27,1,0.00,47.27,17,14,1,12,2
1406,2023-10-12,20,Female,Ankara,Electronics,"Digital Wallet",Desktop,1006.65,4,762.23,3264.37,13,7,1,9,1
1443,2023-07-27,39,Female,Istanbul,Toys,"Digital Wallet",Desktop,205.10,3,0.00,615.30,13,6,1,5,4
1461,2023-10-05,19,Male,Ankara,Beauty,"Digital Wallet",Desktop,33.07,1,6.91,26.16,17,9,0,15,1
1479,2023-11-28,46,Female,Bursa,Toys,"Digital Wallet",Desktop,27.76,5,12.53,126.27,13,11,1,7,5
1488,2023-11-15,25,Male,Istanbul,Fashion,"Digital Wallet",Desktop,193.70,4,143.62,631.18,16,10,1,5,5
1505,2023-02-09,26,Male,Istanbul,Fashion,"Digital Wallet",Desktop,114.79,5,90.53,483.42,14,6,0,11,5
1507,2024-02-18,26,Male,Istanbul,Books,"Digital Wallet",Desktop,74.65,1,0.00,74.65,14,8,1,12,1
1508,2023-05-19,37,Female,Ankara,Books,"Digital Wallet",Desktop,62.11,3,37.78,148.55,13,8,0,1,5
1527,2024-01-02,28,Male,Eskisehir,Toys,"Digital Wallet",Desktop,416.13,1,0.00,416.13,13,10,1,10,5
1536,2023-12-16,31,Female,Adana,Books,"Digital Wallet",Desktop,25.77,3,0.00,77.31,11,9,1,4,5
1552,2023-01-19,54,Female,Eskisehir,Electronics,"Digital Wallet",Desktop,662.49,4,0.00,2649.96,15,8,1,5,5
1588,2023-07-09,37,Female,Ankara,Books,"Digital Wallet",Desktop,54.41,1,4.53,49.88,16,7,1,3,5
1602,2023-01-14,27,Female,Izmir,Electronics,"Digital Wallet",Desktop,675.76,3,0.00,2027.28,9,11,0,11,3
1622,2023-08-05,52,Male,Kayseri,Electronics,"Digital Wallet",Desktop,1655.98,3,918.23,4049.71,13,10,0,15,4
1631,2024-03-23,41,Male,Gaziantep,Toys,"Digital Wallet",Desktop,212.88,1,0.00,212.88,19,8,1,6,2
1652,2023-10-11,41,Female,Istanbul,Beauty,"Digital Wallet",Desktop,152.51,4,0.00,610.04,14,5,1,6,1
1655,2023-04-02,29,Male,Bursa,Books,"Digital Wallet",Desktop,22.28,3,0.00,66.84,16,5,1,2,5
1668,2023-05-28,35,Female,Eskisehir,Sports,"Digital Wallet",Desktop,416.05,5,0.00,2080.25,13,8,1,17,3
1697,2023-09-28,23,Female,Adana,Sports,"Digital Wallet",Desktop,218.75,2,87.20,350.30,18,9,1,4,3
1706,2023-04-09,41,Male,Ankara,Toys,"Digital Wallet",Desktop,371.41,1,0.00,371.41,13,10,0,18,5
1715,2024-01-20,41,Female,Adana,Books,"Digital Wallet",Desktop,47.16,3,0.00,141.48,17,12,1,4,5
1716,2024-02-20,41,Female,Adana,Toys,"Digital Wallet",Desktop,121.92,2,17.85,225.99,15,11,1,5,3
1739,2024-02-06,20,Female,Antalya,Toys,"Digital Wallet",Desktop,175.69,2,33.13,318.25,16,7,1,6,5
1742,2023-09-21,35,Male,Ankara,Toys,"Digital Wallet",Desktop,80.80,4,26.54,296.66,19,6,1,3,5
1761,2023-03-22,52,Male,Konya,Food,"Digital Wallet",Desktop,84.80,3,21.15,233.25,16,10,1,12,4
1844,2023-03-02,18,Female,Bursa,Books,"Digital Wallet",Desktop,117.88,2,0.00,235.76,9,10,1,4,5
1848,2023-04-09,37,Male,Istanbul,Food,"Digital Wallet",Desktop,37.96,4,12.14,139.70,16,9,0,7,3
1875,2023-07-24,42,Female,Istanbul,Electronics,"Digital Wallet",Desktop,1893.09,2,609.67,3176.51,16,7,1,3,5
1890,2023-06-21,37,Male,Istanbul,Sports,"Digital Wallet",Desktop,613.70,2,0.00,1227.40,10,10,1,2,3
1916,2023-09-24,40,Female,Izmir,Sports,"Digital Wallet",Desktop,104.10,2,29.87,178.33,17,14,1,6,4
1943,2024-02-20,23,Male,Istanbul,Fashion,"Digital Wallet",Desktop,248.51,2,0.00,497.02,10,10,1,3,5
1964,2024-03-09,45,Female,Istanbul,Sports,"Digital Wallet",Desktop,1026.00,1,112.85,913.15,10,3,1,4,4
1987,2024-01-18,18,Female,Kayseri,Beauty,"Digital Wallet",Desktop,276.20,1,37.89,238.31,15,10,1,5,4
2006,2023-10-15,38,Female,Bursa,Books,"Digital Wallet",Desktop,83.76,5,62.48,356.32,16,10,1,13,5
